"Date","T_treatment","Tair"
2013-11-30,"elevated",23.0013032498712
2013-12-01,"ambient",19.5758292929647
2013-12-01,"elevated",22.5750279376056
2013-12-02,"ambient",17.9567228890392
2013-12-02,"elevated",20.9542854774796
2013-12-03,"ambient",18.2764582341046
2013-12-03,"elevated",21.2388191711468
2013-12-04,"ambient",19.2426300301545
2013-12-04,"elevated",22.1572222345379
2013-12-05,"ambient",21.3725882713776
2013-12-05,"elevated",24.2906013950605
2013-12-06,"ambient",21.3599262267707
2013-12-06,"elevated",24.312480513872
2013-12-07,"ambient",20.2799714108636
2013-12-07,"elevated",23.2808514790413
2013-12-08,"ambient",18.2261607463836
2013-12-08,"elevated",21.2254680546872
2013-12-09,"ambient",18.757768136414
2013-12-09,"elevated",21.7581258446363
2013-12-10,"ambient",21.0123179687451
2013-12-10,"elevated",24.0312424464195
2013-12-11,"ambient",23.743298509412
2013-12-11,"elevated",26.7720207314934
2013-12-12,"ambient",24.276066066595
2013-12-12,"elevated",27.3127326067824
2013-12-13,"ambient",23.418214267452
2013-12-13,"elevated",26.435027311302
2013-12-14,"ambient",22.2222322437309
2013-12-14,"elevated",25.2284470234684
2013-12-15,"ambient",21.6641338094732
2013-12-15,"elevated",24.6626230699578
2013-12-16,"ambient",21.703993510153
2013-12-16,"elevated",24.7033729372213
2013-12-17,"ambient",21.3195814348508
2013-12-17,"elevated",24.3196247095109
2013-12-18,"ambient",21.6316655460744
2013-12-18,"elevated",24.6317064760987
2013-12-19,"ambient",21.6826125380427
2013-12-19,"elevated",24.6832346786641
2013-12-20,"ambient",22.7891795792002
2013-12-20,"elevated",25.7922343355936
2013-12-21,"ambient",25.0602428373133
2013-12-21,"elevated",28.2983868417432
2013-12-22,"ambient",26.2443547009477
2013-12-22,"elevated",29.4823062259261
2013-12-23,"ambient",27.5167343798107
2013-12-23,"elevated",30.7525994335594
2013-12-24,"ambient",27.0431831847627
2013-12-24,"elevated",30.0418278183276
2013-12-25,"ambient",24.8639236172002
2013-12-25,"elevated",27.861170484525
2013-12-26,"ambient",21.4628715992752
2013-12-26,"elevated",24.4561205460731
2013-12-27,"ambient",19.6438789668302
2013-12-27,"elevated",22.6423593809474
2013-12-28,"ambient",20.3450728092911
2013-12-28,"elevated",23.2630389273457
2013-12-29,"ambient",22.2794050108758
2013-12-29,"elevated",24.8834635017902
2013-12-30,"ambient",21.9984274205317
2013-12-30,"elevated",24.6009161025888
2013-12-31,"ambient",23.3662867700841
2013-12-31,"elevated",25.292386418816
2014-01-01,"ambient",22.8466081323592
2014-01-01,"elevated",24.7661672094912
2014-01-02,"ambient",23.6644465406664
2014-01-02,"elevated",25.580460752448
2014-01-03,"ambient",23.9087266450039
2014-01-03,"elevated",26.581786467437
2014-01-04,"ambient",24.4560342911663
2014-01-04,"elevated",27.3292980948953
2014-01-05,"ambient",24.5083713541847
2014-01-05,"elevated",27.3846082899819
2014-01-06,"ambient",23.6917213801706
2014-01-06,"elevated",26.5691205532561
2014-01-07,"ambient",23.3554475165872
2014-01-07,"elevated",26.3551640290457
2014-01-08,"ambient",21.5654176188934
2014-01-08,"elevated",24.5621268323269
2014-01-09,"ambient",19.6001726564332
2014-01-09,"elevated",22.5993569761859
2014-01-10,"ambient",18.2360567346565
2014-01-10,"elevated",21.2380177628372
2014-01-11,"ambient",19.348787833443
2014-01-11,"elevated",22.3513125551549
2014-01-12,"ambient",21.6929746280546
2014-01-12,"elevated",24.6941686510383
2014-01-13,"ambient",23.2461107778587
2014-01-13,"elevated",26.2460548408019
2014-01-14,"ambient",23.3615033649416
2014-01-14,"elevated",26.3335953486532
2014-01-15,"ambient",23.179266242145
2014-01-15,"elevated",26.0901608126868
2014-01-16,"ambient",23.5902223672808
2014-01-16,"elevated",26.6370663038594
2014-01-17,"ambient",24.8123262392467
2014-01-17,"elevated",27.6913725938101
2014-01-18,"ambient",25.1563419564332
2014-01-18,"elevated",28.0947935271944
2014-01-19,"ambient",25.5469804247659
2014-01-19,"elevated",28.3044338169823
2014-01-20,"ambient",25.0788845897611
2014-01-20,"elevated",28.0300159627771
2014-01-21,"ambient",24.363295145091
2014-01-21,"elevated",27.3111673802968
2014-01-22,"ambient",22.7246561971309
2014-01-22,"elevated",25.7213452650643
2014-01-23,"ambient",21.276055552792
2014-01-23,"elevated",24.2720489745713
2014-01-24,"ambient",20.3963918209274
2014-01-24,"elevated",23.398857584318
2014-01-25,"ambient",20.7839973093096
2014-01-25,"elevated",23.7432201217995
2014-01-26,"ambient",20.9556349309223
2014-01-26,"elevated",23.9234458120613
2014-01-27,"ambient",20.131538546235
2014-01-27,"elevated",23.095542042464
2014-01-28,"ambient",19.2497559968014
2014-01-28,"elevated",22.253877839688
2014-01-29,"ambient",19.746237183939
2014-01-29,"elevated",22.6718783489059
2014-01-30,"ambient",21.765403716341
2014-01-30,"elevated",24.6355113441603
2014-01-31,"ambient",22.9285396487666
2014-01-31,"elevated",25.8114540866899
2014-02-01,"ambient",23.842943608823
2014-02-01,"elevated",26.6137065467608
2014-02-02,"ambient",24.2665226305254
2014-02-02,"elevated",27.0943076419859
2014-02-03,"ambient",24.4822411217558
2014-02-03,"elevated",27.2924660925809
2014-02-04,"ambient",24.2702397236572
2014-02-04,"elevated",27.3678018650322
2014-02-05,"ambient",22.5081730720246
2014-02-05,"elevated",25.5345280917248
2014-02-06,"ambient",20.8166022005887
2014-02-06,"elevated",23.8483732679511
2014-02-07,"ambient",19.1847222590414
2014-02-07,"elevated",22.113251346
2014-02-08,"ambient",19.7070696905058
2014-02-08,"elevated",22.5621864426089
2014-02-09,"ambient",21.0363008871662
2014-02-09,"elevated",24.021084240571
2014-02-10,"ambient",22.9794565762409
2014-02-10,"elevated",25.7145607182922
2014-02-11,"ambient",23.487996526698
2014-02-11,"elevated",26.3642649962377
2014-02-12,"ambient",23.4813244939739
2014-02-12,"elevated",26.2279305837286
2014-02-13,"ambient",23.3192431539544
2014-02-13,"elevated",26.102215465908
2014-02-14,"ambient",24.1567433552108
2014-02-14,"elevated",26.7616561223529
2014-02-15,"ambient",23.9543587483591
2014-02-15,"elevated",26.5568974998413
2014-02-16,"ambient",23.2763230479358
2014-02-16,"elevated",26.0925705906936
2014-02-17,"ambient",22.011045615254
2014-02-17,"elevated",25.0099261045227
2014-02-18,"ambient",21.1223461060852
2014-02-18,"elevated",24.1219418522788
2014-02-19,"ambient",20.7248645833395
2014-02-19,"elevated",23.7245047976846
2014-02-20,"ambient",20.7021008508869
2014-02-20,"elevated",23.6962346106257
2014-02-21,"ambient",21.4708590153522
2014-02-21,"elevated",24.4702288804979
2014-02-22,"ambient",21.3634873731664
2014-02-22,"elevated",24.3632630525261
2014-02-23,"ambient",21.2951258108349
2014-02-23,"elevated",24.2992783356832
2014-02-24,"ambient",20.7502274974569
2014-02-24,"elevated",23.7494215371661
2014-02-25,"ambient",21.1885058263144
2014-02-25,"elevated",24.1910514535934
2014-02-26,"ambient",21.5694053804006
2014-02-26,"elevated",24.5709656966706
2014-02-27,"ambient",22.391036858072
2014-02-27,"elevated",25.2816912276943
2014-02-28,"ambient",21.5066099415442
2014-02-28,"elevated",24.4324587260453
2014-03-01,"ambient",19.9455834172722
2014-03-01,"elevated",22.8836644617763
2014-03-02,"ambient",18.3928925411619
2014-03-02,"elevated",21.4410682487066
2014-03-03,"ambient",17.9861217238628
2014-03-03,"elevated",20.9998533307705
2014-03-04,"ambient",18.7632940633166
2014-03-04,"elevated",21.64696795593
2014-03-05,"ambient",19.496368770876
2014-03-05,"elevated",22.3845809502592
2014-03-06,"ambient",20.0346664931424
2014-03-06,"elevated",22.9631132307812
2014-03-07,"ambient",20.3549926838524
2014-03-07,"elevated",23.3100204260244
2014-03-08,"ambient",20.5251634346812
2014-03-08,"elevated",23.49823444684
2014-03-09,"ambient",21.1965962257405
2014-03-09,"elevated",24.1267437107594
2014-03-10,"ambient",21.3838088135401
2014-03-10,"elevated",24.4057093635854
2014-03-11,"ambient",21.6191626908386
2014-03-11,"elevated",24.6196795675252
2014-03-12,"ambient",21.2068521716891
2014-03-12,"elevated",24.4140271145324
2014-03-13,"ambient",21.0676633627717
2014-03-13,"elevated",24.2776754624438
2014-03-14,"ambient",21.1050261117321
2014-03-14,"elevated",24.3137293668957
2014-03-15,"ambient",21.2609299373927
2014-03-15,"elevated",24.2613518737544
2014-03-16,"ambient",21.6234205532003
2014-03-16,"elevated",23.9530649551821
2014-03-17,"ambient",22.0247600282381
2014-03-17,"elevated",23.5385660079165
2014-03-18,"ambient",22.4755197159817
2014-03-18,"elevated",23.2598362231999
2014-03-19,"ambient",22.6704845815908
2014-03-19,"elevated",23.5732788234916
2014-03-20,"ambient",21.9251949596663
2014-03-20,"elevated",23.6416234667334
2014-03-21,"ambient",21.8705142863498
2014-03-21,"elevated",24.3164446486391
2014-03-22,"ambient",21.2487257230966
2014-03-22,"elevated",24.2431894778553
2014-03-23,"ambient",21.229791760715
2014-03-23,"elevated",24.2283770660476
2014-03-24,"ambient",20.7928113839318
2014-03-24,"elevated",23.7937739462622
2014-03-25,"ambient",19.9095827817741
2014-03-25,"elevated",22.9098094057747
2014-03-26,"ambient",19.5701849691765
2014-03-26,"elevated",22.5695529772662
2014-03-27,"ambient",19.550527212767
2014-03-27,"elevated",22.5448188713161
2014-03-28,"ambient",19.8208296635927
2014-03-28,"elevated",22.8208984166111
2014-03-29,"ambient",19.7861660018482
2014-03-29,"elevated",22.7854130944388
2014-03-30,"ambient",19.7460834522668
2014-03-30,"elevated",22.7483435709061
2014-03-31,"ambient",20.4673606722223
2014-03-31,"elevated",23.4678300212362
2014-04-01,"ambient",20.5988960335611
2014-04-01,"elevated",23.5872179182143
2014-04-02,"ambient",20.1954304985258
2014-04-02,"elevated",23.1667559993467
2014-04-03,"ambient",19.8234135791446
2014-04-03,"elevated",22.7900926924737
2014-04-04,"ambient",20.5442796787434
2014-04-04,"elevated",23.5239646716889
2014-04-05,"ambient",20.953640639442
2014-04-05,"elevated",23.9503230151129
2014-04-06,"ambient",21.227468645107
2014-04-06,"elevated",24.2252935599938
2014-04-07,"ambient",20.2508833245696
2014-04-07,"elevated",23.2487870635712
2014-04-08,"ambient",19.1947365948758
2014-04-08,"elevated",22.1921397304886
2014-04-09,"ambient",18.5056933538328
2014-04-09,"elevated",21.5056092600622
2014-04-10,"ambient",18.3760545523108
2014-04-10,"elevated",21.3744167078495
2014-04-11,"ambient",18.7924421599272
2014-04-11,"elevated",21.7907795797209
2014-04-12,"ambient",19.5868434379242
2014-04-12,"elevated",22.5854910850743
2014-04-13,"ambient",19.6217931648865
2014-04-13,"elevated",22.5452279003888
2014-04-14,"ambient",19.4414691021505
2014-04-14,"elevated",22.3657091580069
2014-04-15,"ambient",17.7669126579437
2014-04-15,"elevated",20.6896253425228
2014-04-16,"ambient",17.05631458639
2014-04-16,"elevated",20.0549190778934
2014-04-17,"ambient",16.7685679833546
2014-04-17,"elevated",19.7675693956966
2014-04-18,"ambient",16.6629113019163
2014-04-18,"elevated",19.6623896331365
2014-04-19,"ambient",16.5417481072431
2014-04-19,"elevated",19.5424408471659
2014-04-20,"ambient",15.7523227275269
2014-04-20,"elevated",18.7524031526633
2014-04-21,"ambient",15.5471098338143
2014-04-21,"elevated",18.5452792077016
2014-04-22,"ambient",14.6226895021979
2014-04-22,"elevated",17.6234441432213
2014-04-23,"ambient",14.1238408145978
2014-04-23,"elevated",17.1223433653416
2014-04-24,"ambient",13.721841746044
2014-04-24,"elevated",16.7710490034849
2014-04-25,"ambient",14.8033480572618
2014-04-25,"elevated",17.8526189117481
2014-04-26,"ambient",15.8438801602871
2014-04-26,"elevated",18.8913160916458
2014-04-27,"ambient",16.1937388553199
2014-04-27,"elevated",19.1967087319135
2014-04-28,"ambient",15.7686491692394
2014-04-28,"elevated",18.767211239171
2014-04-29,"ambient",15.6758476069624
2014-04-29,"elevated",18.6773030403822
2014-04-30,"ambient",16.3233856420689
2014-04-30,"elevated",19.3218187187613
2014-05-01,"ambient",17.0527470341131
2014-05-01,"elevated",20.0541581372708
2014-05-02,"ambient",15.7578609883025
2014-05-02,"elevated",18.7573005174348
2014-05-03,"ambient",14.6512578248266
2014-05-03,"elevated",17.6511603518782
2014-05-04,"ambient",12.9082303653528
2014-05-04,"elevated",15.9072650740338
2014-05-05,"ambient",13.5388988561121
2014-05-05,"elevated",16.4956100275063
2014-05-06,"ambient",12.4142116737398
2014-05-06,"elevated",15.367309748538
2014-05-07,"ambient",12.2039456439773
2014-05-07,"elevated",15.1577494673493
2014-05-08,"ambient",11.638245296752
2014-05-08,"elevated",14.4742320544669
2014-05-09,"ambient",12.4208428783743
2014-05-09,"elevated",15.2587166011603
2014-05-10,"ambient",12.9199985333049
2014-05-10,"elevated",15.7519539019261
2014-05-11,"ambient",13.0362163763992
2014-05-11,"elevated",16.0333801725586
2014-05-12,"ambient",14.1054540675851
2014-05-12,"elevated",17.1042852905085
2014-05-13,"ambient",14.3890028264583
2014-05-13,"elevated",17.3926022090822
2014-05-14,"ambient",15.2687319195594
2014-05-14,"elevated",18.0366465827312
2014-05-15,"ambient",14.4709784107247
2014-05-15,"elevated",17.1363667518585
2014-05-16,"ambient",13.9671440337192
2014-05-16,"elevated",16.5040429823468
2014-05-17,"ambient",12.8298295093867
2014-05-17,"elevated",15.6021864117862
2014-05-18,"ambient",12.5791949113678
2014-05-18,"elevated",15.4535562494503
2014-05-19,"ambient",12.8382659228696
2014-05-19,"elevated",15.8380148205531
2014-05-20,"ambient",13.4164829573454
2014-05-20,"elevated",16.4182260023911
2014-05-21,"ambient",14.2107690769764
2014-05-21,"elevated",17.2118847407457
2014-05-22,"ambient",14.4665863429435
2014-05-22,"elevated",17.4676303009876
2014-05-23,"ambient",14.5035621232615
2014-05-23,"elevated",17.2609753787745
2014-05-24,"ambient",14.8218883299439
2014-05-24,"elevated",17.4285313828239
2014-05-25,"ambient",15.8539146191762
2014-05-25,"elevated",18.4621177077663
2014-05-26,"ambient",16.5449182373274
2014-05-26,"elevated",19.3901195320932
