"","Date","chamber","gCarbon_tree","gCarbon_la"
"822",2013-04-27,"C12",9.8079007231296,4.39457825297798
"823",2013-04-28,"C02",6.2012936167416,3.47576763516892
"824",2013-04-28,"C04",6.6565403194212,2.19307453286525
"825",2013-04-28,"C06",6.1641391888908,4.0300998410945
"826",2013-04-28,"C08",8.26949666556,3.60849391510965
"827",2013-04-28,"C10",6.4789675007148,4.19187175357775
"828",2013-04-28,"C12",9.1548101187972,4.06439912886299
"829",2013-04-29,"C02",6.3236750589792,3.52656081468004
"830",2013-04-29,"C04",4.8473749200708,1.58803061603636
"831",2013-04-29,"C06",6.1373745450108,3.9919234581138
"832",2013-04-29,"C08",8.444508899112,3.65412975335245
"833",2013-04-29,"C10",6.3438873375384,4.08999931953049
"834",2013-04-29,"C12",8.8759272858048,3.90483790835033
"835",2013-04-30,"C02",5.6304828892728,3.12429346620678
"836",2013-04-30,"C04",3.0026056261968,0.978164192940533
"837",2013-04-30,"C06",5.5191951541116,3.57143763132852
"838",2013-04-30,"C08",7.72437783429,3.31486581142499
"839",2013-04-30,"C10",5.6115288516456,3.6051219878999
"840",2013-04-30,"C12",8.1545020920792,3.55520568315116
"841",2013-05-01,"C02",5.5798990094952,3.08920347598182
"842",2013-05-01,"C04",5.2100678411496,1.68192483370665
"843",2013-05-01,"C06",5.5450608691608,3.57493290677301
"844",2013-05-01,"C08",7.9325963864316,3.3661274299379
"845",2013-05-01,"C10",5.6276477395164,3.595817786747
"846",2013-05-01,"C12",8.2341452839932,3.55640716633529
"847",2013-05-02,"C02",5.5190550613068,3.04860484166914
"848",2013-05-02,"C04",3.8367060791904,1.22745924121294
"849",2013-05-02,"C06",5.287960737774,3.39664354265412
"850",2013-05-02,"C08",7.5398237241444,3.16405136576417
"851",2013-05-02,"C10",5.4892883669832,3.48844327559376
"852",2013-05-02,"C12",7.7398784113248,3.31200227205426
"853",2013-05-03,"C02",6.4013348999808,3.52797429741908
"854",2013-05-03,"C04",5.3344092854988,1.69143455969979
"855",2013-05-03,"C06",6.2964542487132,4.02961771931906
"856",2013-05-03,"C08",8.9003739126276,3.69411925844564
"857",2013-05-03,"C10",6.78323739834,4.28755977000015
"858",2013-05-03,"C12",9.5466752045496,4.04770956056303
"859",2013-05-04,"C02",5.4703079538588,3.00806563577186
"860",2013-05-04,"C04",4.5961288519068,1.44449395670113
"861",2013-05-04,"C06",5.4512086348044,3.47594161662984
"862",2013-05-04,"C08",7.8163669208196,3.20907565409587
"863",2013-05-04,"C10",5.3894787293412,3.38836393640681
"864",2013-05-04,"C12",7.9755456407328,3.35084855508351
"865",2013-05-05,"C02",6.473599870842,3.55176527673432
"866",2013-05-05,"C04",4.54735190988,1.41667592931547
"867",2013-05-05,"C06",6.2928243749592,3.99800138514344
"868",2013-05-05,"C08",8.9657726065128,3.64154772389829
"869",2013-05-05,"C10",6.5920980615984,4.12239400709884
"870",2013-05-05,"C12",9.668563295274,4.025588441919
"871",2013-05-06,"C02",5.7820568182884,3.16523402427033
"872",2013-05-06,"C04",5.999113323918,1.85276609319762
"873",2013-05-06,"C06",5.6244013914348,3.56038563495875
"874",2013-05-06,"C08",8.1735988168224,3.28461670690702
"875",2013-05-06,"C10",5.9929773455448,3.72789203428212
"876",2013-05-06,"C12",8.448510624138,3.48622814983535
"877",2013-05-07,"C02",4.9658977567836,2.71236725992288
"878",2013-05-07,"C04",2.718511686774,0.832374755436492
"879",2013-05-07,"C06",4.856704063146,3.06331375589088
"880",2013-05-07,"C08",7.2280182172536,2.87417023636049
"881",2013-05-07,"C10",4.9327441891884,3.05222331453762
"882",2013-05-07,"C12",7.1509152883896,2.92469156310782
"883",2013-05-08,"C02",6.3927857798064,3.48393701503533
"884",2013-05-08,"C04",6.117604164126,1.85718543223621
"885",2013-05-08,"C06",6.199487111376,3.89619217669537
"886",2013-05-08,"C08",9.1140513279192,3.5865289936867
"887",2013-05-08,"C10",6.1597846375416,3.79151086376756
"888",2013-05-08,"C12",8.7665887431252,3.55406869124189
"889",2013-05-09,"C02",6.5494017526392,3.56133938542981
"890",2013-05-09,"C04",5.8573030851036,1.76315008031316
"891",2013-05-09,"C06",6.4703543875308,4.05184726371298
"892",2013-05-09,"C08",9.3944751817644,3.65891059385325
"893",2013-05-09,"C10",6.3605099541672,3.89466129525562
"894",2013-05-09,"C12",8.4978535583916,3.41518736885807
"895",2013-05-10,"C02",6.224645444238,3.3772257528358
"896",2013-05-10,"C04",4.603462537284,1.37412058418714
"897",2013-05-10,"C06",6.0236896663008,3.75866446117508
"898",2013-05-10,"C08",8.9502080364684,3.45044109683342
"899",2013-05-10,"C10",5.8559864721696,3.56714363924582
"900",2013-05-10,"C12",7.3324664833212,2.92144877010439
"901",2013-05-11,"C02",5.2031012508072,2.81671974243521
"902",2013-05-11,"C04",3.5721083884356,1.0574113103407
"903",2013-05-11,"C06",5.0118814904184,3.11618528638089
"904",2013-05-11,"C08",7.5368497787388,2.87632826748784
"905",2013-05-11,"C10",5.3264157803064,3.22782546268717
"906",2013-05-11,"C12",7.9259683537008,3.1309464699838
"907",2013-05-12,"C02",5.8235817957408,3.14564394384752
"908",2013-05-12,"C04",3.0662030033388,0.900179790768722
"909",2013-05-12,"C06",5.6832079405608,3.52105686275652
"910",2013-05-12,"C08",8.6445488851956,3.26619430208188
"911",2013-05-12,"C10",5.6941420974984,3.43296421645727
"912",2013-05-12,"C12",8.4405084712416,3.30596852815798
"913",2013-05-13,"C02",4.011163994916,2.16187187041899
"914",2013-05-13,"C04",2.8979908918272,0.8438472698548
"915",2013-05-13,"C06",3.7963969689204,2.3437624145501
"916",2013-05-13,"C08",6.0665606588808,2.2695326558606
"917",2013-05-13,"C10",4.1394630610008,2.48291823035801
"918",2013-05-13,"C12",6.3035246115036,2.44822594459833
"919",2013-05-14,"C02",6.0120386147016,3.23313291828454
"920",2013-05-14,"C04",4.804374644316,1.38762191050911
"921",2013-05-14,"C06",5.325057226008,3.27592647754245
"922",2013-05-14,"C08",8.5773553603452,3.17748694731771
"923",2013-05-14,"C10",5.9757217169832,3.56613284018773
"924",2013-05-14,"C12",9.0063182314872,3.46883698540784
"925",2013-05-15,"C02",5.5152383971464,2.95768825523963
"926",2013-05-15,"C04",4.5690023016144,1.31164945133192
"927",2013-05-15,"C06",5.1794489155968,3.17652210057616
"928",2013-05-15,"C08",7.9624789599888,2.92683403963903
"929",2013-05-15,"C10",5.8874420630844,3.49164323232873
"930",2013-05-15,"C12",8.6564399105808,3.29711167700518
"931",2013-05-16,"C02",5.491612005048,2.93682213205016
"932",2013-05-16,"C04",3.8762174387664,1.10606992695752
"933",2013-05-16,"C06",5.7435805888812,3.51166951878286
"934",2013-05-16,"C08",8.4157807940388,3.06965631368689
"935",2013-05-16,"C10",5.9306766916176,3.49558815762145
"936",2013-05-16,"C12",8.8075784277,3.31789004215443
"937",2013-05-17,"C02",6.321575396448,3.37129049201492
"938",2013-05-17,"C04",3.7079936528544,1.05173715864659
"939",2013-05-17,"C06",6.181035072966,3.76754826192659
"940",2013-05-17,"C08",9.3503057364288,3.38448349514927
"941",2013-05-17,"C10",6.6711713698188,3.90793585273995
"942",2013-05-17,"C12",10.0654609123692,3.75061510350892
"943",2013-05-18,"C02",6.2088845713128,3.30202866923463
"944",2013-05-18,"C04",5.0402178545004,1.42110731194704
"945",2013-05-18,"C06",6.08478396552,3.69754576733271
"946",2013-05-18,"C08",9.2055319294536,3.30683136206644
"947",2013-05-18,"C10",6.6531850102692,3.87365173045469
"948",2013-05-18,"C12",10.0215310084344,3.69417420102539
"949",2013-05-19,"C02",6.328521664686,3.35636552201543
"950",2013-05-19,"C04",5.8118723721396,1.62898965419006
"951",2013-05-19,"C06",6.2807197512852,3.80498232951595
"952",2013-05-19,"C08",9.4692998730096,3.37600077076168
"953",2013-05-19,"C10",6.6926107575756,3.87300721025222
"954",2013-05-19,"C12",10.184442077394,3.7143687450568
"955",2013-05-20,"C02",5.79589660377,3.06542463847509
"956",2013-05-20,"C04",4.7372585164164,1.31998566777349
"957",2013-05-20,"C06",6.1481340183276,3.71334602042574
"958",2013-05-20,"C08",9.2201067697752,3.2626214673655
"959",2013-05-20,"C10",6.214058492616,3.57442156819126
"960",2013-05-20,"C12",9.5822522911908,3.4580304110862
"961",2013-05-21,"C02",4.9807160299728,2.6270486802072
"962",2013-05-21,"C04",5.3355066791364,1.47799401300352
"963",2013-05-21,"C06",5.1611274575172,3.10777487042571
"964",2013-05-21,"C08",7.9403620246236,2.78895375797079
"965",2013-05-21,"C10",5.469073926498,3.12707044076491
"966",2013-05-21,"C12",8.3503885859316,2.98214845295375
"967",2013-05-22,"C02",3.3982549472196,1.78748288834513
"968",2013-05-22,"C04",1.6614111611916,0.457555558398124
"969",2013-05-22,"C06",3.59563965579,2.15857917264927
"970",2013-05-22,"C08",5.5512154400976,1.93545556233526
"971",2013-05-22,"C10",3.587832941004,2.03922463822343
"972",2013-05-22,"C12",5.4289706315832,1.91888245904577
"973",2013-05-23,"C02",3.176790274476,1.66643097645046
"974",2013-05-23,"C04",1.6551160650648,0.453189174928958
"975",2013-05-23,"C06",3.4656270471576,2.07426604567305
"976",2013-05-23,"C08",5.4905816311164,1.90033898973632
"977",2013-05-23,"C10",3.4684803570924,1.95973093793327
"978",2013-05-23,"C12",5.298240695904,1.85360354900962
"979",2013-05-24,"C02",5.0538336644484,2.6438439383175
"980",2013-05-24,"C04",3.6420661518696,0.991511493175486
"981",2013-05-24,"C06",5.5360607712228,3.30352981383075
"982",2013-05-24,"C08",8.4083100425532,2.88909749528452
"983",2013-05-24,"C10",5.3896413061764,3.02730801169954
"984",2013-05-24,"C12",8.2963106013528,2.87322414352258
"985",2013-05-25,"C02",6.279288123888,3.2760052424918
"986",2013-05-25,"C04",6.6114114113268,1.78960538332191
"987",2013-05-25,"C06",6.3968143127148,3.80574587047739
"988",2013-05-25,"C08",9.69711369003,3.3079545823418
"989",2013-05-25,"C10",6.6874485106728,3.73432183392916
"990",2013-05-25,"C12",10.494319578678,3.59817490300104
"991",2013-05-26,"C02",5.9800663234728,3.11144898017881
"992",2013-05-26,"C04",4.5275525591868,1.21857966176345
"993",2013-05-26,"C06",6.2695715636736,3.71891670503354
"994",2013-05-26,"C08",9.6630534106704,3.27278510296822
"995",2013-05-26,"C10",6.6145535545752,3.67215671622977
"996",2013-05-26,"C12",10.4137372461096,3.53525991062255
"997",2013-05-27,"C02",4.3712007737112,2.26820930714104
"998",2013-05-27,"C04",3.02651263629,0.809979906363138
"999",2013-05-27,"C06",4.6033137967752,2.72242283777303
"1000",2013-05-27,"C08",7.1496116470116,2.40432841680755
"1001",2013-05-27,"C10",4.672760913288,2.57915990470277
"1002",2013-05-27,"C12",7.2604903457736,2.44067442320159
"1003",2013-05-28,"C02",4.2950577399912,2.22269686592282
"1004",2013-05-28,"C04",4.3937440408836,1.16928849597124
"1005",2013-05-28,"C06",4.3843106929752,2.58521444696428
"1006",2013-05-28,"C08",7.0581189386916,2.35684158215067
"1007",2013-05-28,"C10",4.5691501773528,2.50748688618801
"1008",2013-05-28,"C12",7.1174093268564,2.36939024623678
"1009",2013-05-29,"C02",3.823588809378,1.95437920377187
"1010",2013-05-29,"C04",0.8429388388668,0.222660822887966
"1011",2013-05-29,"C06",3.8477189302344,2.26077780534431
"1012",2013-05-29,"C08",6.3515773083204,2.10499501639559
"1013",2013-05-29,"C10",4.0439565208692,2.2065926565189
"1014",2013-05-29,"C12",6.1496391512088,2.02900563967984
"1015",2013-05-30,"C02",5.640750308232,2.84817469224843
"1016",2013-05-30,"C04",5.6390994615384,1.4785714018697
"1017",2013-05-30,"C06",5.6812077266256,3.32628874226162
"1018",2013-05-30,"C08",9.1241998409484,3.0013511013202
"1019",2013-05-30,"C10",5.979582484434,3.24424147546748
"1020",2013-05-30,"C12",9.315734810148,3.04652033788338
"1021",2013-05-31,"C02",5.9758060320972,2.98114037416706
"1022",2013-05-31,"C04",5.8149479280672,1.51351527229909
"1023",2013-05-31,"C06",6.1139487796452,3.56706659227233
"1024",2013-05-31,"C08",9.6827009941584,3.16151442869155
"1025",2013-05-31,"C10",6.4735531732404,3.49241349266595
"1026",2013-05-31,"C12",10.3260119100372,3.34739298543234
"1027",2013-06-01,"C02",2.9552486371668,1.45679588900732
"1028",2013-06-01,"C04",0.7342752494844,0.189728066456873
"1029",2013-06-01,"C06",2.9082669584904,1.69082711808632
"1030",2013-06-01,"C08",4.5498809309148,1.47468431204287
"1031",2013-06-01,"C10",3.1706054365752,1.700903259173
"1032",2013-06-01,"C12",5.0328439572996,1.61736427090619
"1033",2013-06-02,"C02",2.6931311079192,1.31202470015888
"1034",2013-06-02,"C04",0.7592096068128,0.194755192718971
"1035",2013-06-02,"C06",2.782530639486,1.61207683570428
"1036",2013-06-02,"C08",4.338442838574,1.39590765993602
"1037",2013-06-02,"C10",2.95023988701,1.57384845836009
"1038",2013-06-02,"C12",4.7366951185008,1.50911634296856
"1039",2013-06-03,"C02",6.0120883389996,2.89500530156368
"1040",2013-06-03,"C04",4.6167825957552,1.17582868605727
"1041",2013-06-03,"C06",6.187371678072,3.57221944186936
"1042",2013-06-03,"C08",9.426682690542,3.01112331772275
"1043",2013-06-03,"C10",6.588873765162,3.49541286429404
"1044",2013-06-03,"C12",10.5835189158972,3.34319990017272
"1045",2013-06-04,"C02",5.8041166788072,2.76285394778178
"1046",2013-06-04,"C04",3.099594382794,0.783806862464294
"1047",2013-06-04,"C06",6.0526897416648,3.48234454739379
"1048",2013-06-04,"C08",9.379995898572,2.97469109148877
"1049",2013-06-04,"C10",6.6285489987288,3.49704214228199
"1050",2013-06-04,"C12",10.4368607742204,3.26902783904823
"1051",2013-06-05,"C02",4.66020444708,2.19321650942314
"1052",2013-06-05,"C04",0.7323256246176,0.183878085568704
"1053",2013-06-05,"C06",4.5543885466248,2.61125946848684
"1054",2013-06-05,"C08",7.3303157993364,2.3080960797794
"1055",2013-06-05,"C10",4.947195799728,2.59567216389918
"1056",2013-06-05,"C12",7.934270581926,2.46435454665369
"1057",2013-06-06,"C02",2.488616799786,1.15809713139131
"1058",2013-06-06,"C04",0.200868868512,0.0500819915080662
"1059",2013-06-06,"C06",2.514918791502,1.43696345941547
"1060",2013-06-06,"C08",3.832158684042,1.19808806325556
"1061",2013-06-06,"C10",2.6618285813652,1.38896809136948
"1062",2013-06-06,"C12",4.1990383910124,1.29337346002685
"1063",2013-06-07,"C02",4.143240378108,1.90674205959536
"1064",2013-06-07,"C04",2.4135555938364,0.597572829917964
"1065",2013-06-07,"C06",4.2420607184124,2.41549197631999
"1066",2013-06-07,"C08",6.5595909098772,2.03637540902639
"1067",2013-06-07,"C10",4.5311668670736,2.35156312402485
"1068",2013-06-07,"C12",7.2963817764552,2.22889456659231
"1069",2013-06-08,"C02",4.2126088005144,1.91743673932367
"1070",2013-06-08,"C04",4.3764425794908,1.07606973907333
"1071",2013-06-08,"C06",4.1674509226116,2.3648918697362
"1072",2013-06-08,"C08",6.5365413196356,2.0150526539546
"1073",2013-06-08,"C10",4.4091235500624,2.27586276082595
"1074",2013-06-08,"C12",7.0451469503064,2.1345649560604
"1075",2013-06-09,"C02",5.678443488042,2.55663893747467
"1076",2013-06-09,"C04",6.3328463814564,1.54640969016337
"1077",2013-06-09,"C06",5.5713641580324,3.15079027067112
"1078",2013-06-09,"C08",8.5974725141604,2.63201071362919
"1079",2013-06-09,"C10",6.0375994981848,3.09968809607891
"1080",2013-06-09,"C12",9.7769769660108,2.93826013163135
"1081",2013-06-10,"C02",3.77315539965,1.68060602982254
"1082",2013-06-10,"C04",3.9696169658184,0.962722520160754
"1083",2013-06-10,"C06",3.823731496494,2.15510055951354
"1084",2013-06-10,"C08",6.1276489047072,1.8629880774968
"1085",2013-06-10,"C10",4.057638918138,2.07204664111703
"1086",2013-06-10,"C12",6.49737673299,1.93695062699033
"1087",2013-06-11,"C02",5.7865384908864,2.55006397890398
"1088",2013-06-11,"C04",6.3465421826664,1.52875127572966
"1089",2013-06-11,"C06",6.0828680666988,3.41677012624898
"1090",2013-06-11,"C08",9.9564635216124,3.0063617986784
"1091",2013-06-11,"C10",6.6865876317396,3.39637404501861
"1092",2013-06-11,"C12",10.765822893462,3.18383569614722
"1093",2013-06-12,"C02",2.5685336915316,1.12004977007136
"1094",2013-06-12,"C04",4.4161351084656,1.05659630743958
"1095",2013-06-12,"C06",2.6576517403332,1.4877762622081
"1096",2013-06-12,"C08",4.0984595400996,1.2291277797575
"1097",2013-06-12,"C10",2.763516500316,1.39627240190261
"1098",2013-06-12,"C12",4.3671778618104,1.28131180877609
"1099",2013-06-13,"C02",4.179584516094,1.80365217653474
"1100",2013-06-13,"C04",5.18871968667,1.23314371935952
"1101",2013-06-13,"C06",4.5637336879524,2.54622620474406
"1102",2013-06-13,"C08",6.5457718788852,1.94983349991533
"1103",2013-06-13,"C10",5.0071974615468,2.51658774031663
"1104",2013-06-13,"C12",8.0850796215228,2.3535095492047
"1105",2013-06-14,"C02",5.189824430856,2.22376029251833
"1106",2013-06-14,"C04",5.3401980585564,1.26730838230877
"1107",2013-06-14,"C06",5.613488421372,3.12027816351615
"1108",2013-06-14,"C08",7.6401781671384,2.26040169587527
"1109",2013-06-14,"C10",6.4193493645684,3.20859798128002
"1110",2013-06-14,"C12",10.337093510328,2.98133268820572
"1111",2013-06-15,"C02",5.5557559170828,2.36382782197421
"1112",2013-06-15,"C04",5.881299166548,1.39370410549033
"1113",2013-06-15,"C06",5.6728760962068,3.14161934067084
"1114",2013-06-15,"C08",7.5676057704,2.22385300975735
"1115",2013-06-15,"C10",6.2216269631568,3.09277489492509
"1116",2013-06-15,"C12",10.02584534796,2.86516867902144
"1117",2013-06-16,"C02",5.606916166332,2.36894822387442
"1118",2013-06-16,"C04",9.4624093824624,2.23909392812011
"1119",2013-06-16,"C06",5.7897580310856,3.19452586638203
"1120",2013-06-16,"C08",8.094841149798,2.36287662362241
"1121",2013-06-16,"C10",6.6276094256892,3.27668181575456
"1122",2013-06-16,"C12",10.6187224217256,3.00714834381461
"1123",2013-06-17,"C02",4.772358682182,2.00237103742741
"1124",2013-06-17,"C04",5.5448918065476,1.31020070633951
"1125",2013-06-17,"C06",4.70692366794,2.5875263805817
"1126",2013-06-17,"C08",6.7614853960836,1.96055666598835
"1127",2013-06-17,"C10",5.2793644876128,2.59600104016129
"1128",2013-06-17,"C12",8.540388155286,2.39689564312896
"1129",2013-06-18,"C02",5.5795358059272,2.32493263946745
"1130",2013-06-18,"C04",9.884038135842,2.33213796868478
"1131",2013-06-18,"C06",5.5608424965756,3.04576030247217
"1132",2013-06-18,"C08",7.5285652783068,2.16856902973104
"1133",2013-06-18,"C10",6.4212864502644,3.14053619388383
"1134",2013-06-18,"C12",10.2911443675092,2.8625891874581
"1135",2013-06-19,"C02",4.8413249863524,2.00353964242544
"1136",2013-06-19,"C04",8.0541986705388,1.89765883892442
"1137",2013-06-19,"C06",5.1746706267516,2.82391196809419
"1138",2013-06-19,"C08",7.573717535202,2.16726892568185
"1139",2013-06-19,"C10",5.9686673524452,2.90355618228842
"1140",2013-06-19,"C12",9.32528403729,2.57107978491137
"1141",2013-06-20,"C02",4.9696071894144,2.04266643496852
"1142",2013-06-20,"C04",6.8983249346388,1.62299175920905
"1143",2013-06-20,"C06",5.5407171274416,3.01268351776908
"1144",2013-06-20,"C08",7.988411694744,2.27104366689301
"1145",2013-06-20,"C10",6.0625688787144,2.93354710335175
"1146",2013-06-20,"C12",10.0142219690136,2.73692260024329
"1147",2013-06-21,"C02",4.9349212486704,2.01473216129834
"1148",2013-06-21,"C04",7.4754696729024,1.75626041191695
"1149",2013-06-21,"C06",5.4003627295956,2.92573703280312
"1150",2013-06-21,"C08",8.1513197370072,2.30235746997528
"1151",2013-06-21,"C10",6.2498854979028,3.00818300303617
"1152",2013-06-21,"C12",10.0214600972616,2.71519624210894
"1153",2013-06-22,"C02",3.9459049614504,1.60016645467577
"1154",2013-06-22,"C04",5.445926184816,1.27761743381661
"1155",2013-06-22,"C06",4.6394287706052,2.50442128366805
"1156",2013-06-22,"C08",6.636511804572,1.86244163607098
"1157",2013-06-22,"C10",5.3536819910184,2.56326044241903
"1158",2013-06-22,"C12",9.0348478717536,2.4268812075983
"1159",2013-06-23,"C02",2.6662812841548,1.07405231568222
"1160",2013-06-23,"C04",5.2921081766124,1.23975917331518
"1161",2013-06-23,"C06",3.1134916755072,1.67466040450707
"1162",2013-06-23,"C08",4.5390016868976,1.26566591007704
"1163",2013-06-23,"C10",3.4841430785772,1.65941935623261
"1164",2013-06-23,"C12",5.5444607185032,1.47664606905339
"1165",2013-06-24,"C02",2.6916285693492,1.07709684990261
"1166",2013-06-24,"C04",3.7102684313916,0.867949330020901
"1167",2013-06-24,"C06",3.271138887042,1.75315294887954
"1168",2013-06-24,"C08",4.746657705894,1.31516524935975
"1169",2013-06-24,"C10",3.612900472974,1.71178052450505
"1170",2013-06-24,"C12",5.7926312307396,1.52972669926538
"1171",2013-06-25,"C02",1.8402266549628,0.731560198376219
"1172",2013-06-25,"C04",3.2025167614908,0.748103624483698
"1173",2013-06-25,"C06",2.4197175153216,1.29220923678706
"1174",2013-06-25,"C08",3.2764001501556,0.902070599137621
"1175",2013-06-25,"C10",2.6597163796632,1.25363499563697
"1176",2013-06-25,"C12",4.20929154126,1.10229729303646
"1177",2013-06-26,"C02",2.417210545932,0.954665175192464
"1178",2013-06-26,"C04",3.7983444318612,0.886026839375144
"1179",2013-06-26,"C06",3.9863005487604,2.12124628008996
"1180",2013-06-26,"C08",5.569733201058,1.52386485558004
"1181",2013-06-26,"C10",4.3187917960044,2.0251323201289
"1182",2013-06-26,"C12",6.1448215153104,1.59580994516269
"1183",2013-06-27,"C02",1.9242542328048,0.753659266165107
"1184",2013-06-27,"C04",2.300460056154,0.534725124576503
"1185",2013-06-27,"C06",3.8170226077308,2.02230794043091
"1186",2013-06-27,"C08",5.118917581908,1.39244498039289
"1187",2013-06-27,"C10",3.8682330136632,1.80546616178872
"1188",2013-06-27,"C12",5.1596465382072,1.33076419465108
"1189",2013-06-28,"C02",1.8730446916428,0.727556484428538
"1190",2013-06-28,"C04",2.1155427424404,0.490011728666707
"1191",2013-06-28,"C06",3.6872655387516,1.94507670669912
"1192",2013-06-28,"C08",4.795134572592,1.29688957863797
"1193",2013-06-28,"C10",3.8810108610936,1.80308613430664
"1194",2013-06-28,"C12",5.2000278568056,1.3320377789253
"1195",2013-06-29,"C02",0.7569512589132,0.291623134140767
"1196",2013-06-29,"C04",0.426485303946,0.0984380266108326
"1197",2013-06-29,"C06",1.510174492632,0.793190317693011
"1198",2013-06-29,"C08",1.911453901344,0.514023063394402
"1199",2013-06-29,"C10",1.6461518550984,0.761282095287276
"1200",2013-06-29,"C12",2.142494609112,0.545105423493696
"1201",2013-06-30,"C02",1.924792984764,0.735533715022715
"1202",2013-06-30,"C04",2.315089809396,0.532483519537368
"1203",2013-06-30,"C06",3.9855935989584,2.08434383559452
"1204",2013-06-30,"C08",5.176193487426,1.38407611990113
"1205",2013-06-30,"C10",4.186961007606,1.92747108334859
"1206",2013-06-30,"C12",5.7300992507304,1.44808050627609
"1207",2013-07-01,"C02",2.2954296867372,0.870112886693364
"1208",2013-07-01,"C04",10.7899677154152,2.47310910838708
"1209",2013-07-01,"C06",6.1718114318796,3.2138316617781
"1210",2013-07-01,"C08",8.5072583688768,2.26195392127773
"1211",2013-07-01,"C10",6.8013309894192,3.11677281949189
"1212",2013-07-01,"C12",10.1524265476452,2.54853061006484
"1213",2013-07-02,"C02",2.3385501655776,0.879385780365309
"1214",2013-07-02,"C04",10.6427976296616,2.43091071571589
"1215",2013-07-02,"C06",6.3149637943548,3.27433756387252
"1216",2013-07-02,"C08",8.646281452692,2.28603018336028
"1217",2013-07-02,"C10",7.0042039633332,3.19522370559777
"1218",2013-07-02,"C12",10.7872419591144,2.68991916957237
"1219",2013-07-03,"C02",2.3473807685172,0.875719615022662
"1220",2013-07-03,"C04",11.3114943130176,2.57471100247186
"1221",2013-07-03,"C06",6.1726264779816,3.18693059947842
"1222",2013-07-03,"C08",8.5576852928268,2.24999220338285
"1223",2013-07-03,"C10",6.722988844572,3.05312797345478
"1224",2013-07-03,"C12",10.3764656418696,2.57043244180169
"1225",2013-07-04,"C02",2.2309995357,0.825766027883724
"1226",2013-07-04,"C04",12.0930932578716,2.74313011672893
"1227",2013-07-04,"C06",6.3294223230576,3.25405248349264
"1228",2013-07-04,"C08",8.096280992514,2.11687825626984
"1229",2013-07-04,"C10",7.0248352231512,3.17590641566623
"1230",2013-07-04,"C12",10.6082582675004,2.61064383805818
"1231",2013-07-05,"C02",2.5198536037896,0.925413057692077
"1232",2013-07-05,"C04",10.6182424741536,2.40030982717778
"1233",2013-07-05,"C06",6.496105520502,3.32567036535774
"1234",2013-07-05,"C08",9.4640014247688,2.46084388103725
"1235",2013-07-05,"C10",7.1006613185196,3.19586198975528
"1236",2013-07-05,"C12",10.3327830622692,2.52630787787473
"1237",2013-07-06,"C02",2.546474263398,0.927958925119253
"1238",2013-07-06,"C04",7.6030600596444,1.71282845200402
"1239",2013-07-06,"C06",6.5482157200356,3.33827779639984
"1240",2013-07-06,"C08",10.2042362394648,2.63877236518124
"1241",2013-07-06,"C10",6.9959064913452,3.13472556106491
"1242",2013-07-06,"C12",10.3490796604572,2.51393762971184
"1243",2013-07-07,"C02",2.4532559057448,0.887130326950493
"1244",2013-07-07,"C04",7.556809111956,1.69660120438768
"1245",2013-07-07,"C06",6.5525214118572,3.32651098004476
"1246",2013-07-07,"C08",10.1383385730588,2.60743462157642
"1247",2013-07-07,"C10",6.922004942502,3.08789352744816
"1248",2013-07-07,"C12",10.1055568567356,2.43901778294797
"1249",2013-07-08,"C02",4.993074031374,1.79181535787148
"1250",2013-07-08,"C04",5.7154656060216,1.27883307755598
"1251",2013-07-08,"C06",6.4389870031968,3.25526736672004
"1252",2013-07-08,"C08",10.1972744053596,2.60836805686951
"1253",2013-07-08,"C10",6.876009966852,3.0538681911792
"1254",2013-07-08,"C12",10.1765674781316,2.44048359915447
"1255",2013-07-09,"C02",3.802667851476,1.35431439975493
"1256",2013-07-09,"C04",4.7914273018872,1.0684472729557
"1257",2013-07-09,"C06",4.6877283593712,2.36008519715048
"1258",2013-07-09,"C08",7.0663835494044,1.79776482243337
"1259",2013-07-09,"C10",4.3397763145308,1.91899099214899
"1260",2013-07-09,"C12",5.8840063302852,1.40212021854203
"1261",2013-07-10,"C02",2.2352939855064,0.790126093812287
"1262",2013-07-10,"C04",4.2634127643588,0.947494080782404
"1263",2013-07-10,"C06",4.055165674794,2.03318751530823
"1264",2013-07-10,"C08",5.9154039815832,1.49686841285984
"1265",2013-07-10,"C10",4.2749565844284,1.88207725825807
"1266",2013-07-10,"C12",5.6791685980224,1.34478199753549
"1267",2013-07-11,"C02",5.9975234435376,2.10079983880644
"1268",2013-07-11,"C04",7.9870700034684,1.76933562609895
"1269",2013-07-11,"C06",6.9931163096496,3.48102634480624
"1270",2013-07-11,"C08",11.274532728966,2.83892359679754
"1271",2013-07-11,"C10",7.3380455495568,3.21012461972073
"1272",2013-07-11,"C12",11.92912933095,2.80712320956319
"1273",2013-07-12,"C02",7.3744147658844,2.55992259075163
"1274",2013-07-12,"C04",4.3217756862696,0.954317824855535
"1275",2013-07-12,"C06",5.6968790958144,2.81555306478726
"1276",2013-07-12,"C08",10.345326124536,2.59218390759686
"1277",2013-07-12,"C10",6.2825435520588,2.73105364396893
"1278",2013-07-12,"C12",10.9459537030116,2.55981628727289
"1279",2013-07-13,"C02",7.2625108818132,2.49866233125655
"1280",2013-07-13,"C04",3.1484694762612,0.693015312060354
"1281",2013-07-13,"C06",5.9011668341028,2.89585540743519
